u,v,key,name,highway,transportation_type,length,speed_kph,travel_time,travel_time_min,geometry
42020947,42019675,0,Burgemeester van Rooystraat,residential,car,160.72001603244274,30.0,19.286401923893127,0.3214400320648855,"LINESTRING (5.9850207 50.8788334, 5.9847928 50.878791, 5.9845649 50.878735, 5.9842448 50.8786393, 5.9839246 50.8785301, 5.9835865 50.8783854, 5.9830378 50.87813)"
42020961,42020271,0,Sintermeertenshöfke,residential,pedestrian,64.78613263953892,5.0,46.646015500468025,0.7774335916744671,"LINESTRING (5.9630644 50.8790091, 5.9630576 50.8789271, 5.9632251 50.8788449, 5.9631801 50.878649, 5.9630451 50.8785034)"
42020961,42020271,0,Sintermeertenshöfke,residential,bike,64.78613263953892,15.0,15.54867183348934,0.2591445305581557,"LINESTRING (5.9630644 50.8790091, 5.9630576 50.8789271, 5.9632251 50.8788449, 5.9631801 50.878649, 5.9630451 50.8785034)"
42020961,42020271,0,Sintermeertenshöfke,residential,car,64.78613263953892,50.0,4.664601550046802,0.07774335916744671,"LINESTRING (5.9630644 50.8790091, 5.9630576 50.8789271, 5.9632251 50.8788449, 5.9631801 50.878649, 5.9630451 50.8785034)"
42021018,42019059,0,Bongaertslaan,residential,pedestrian,134.5283161588666,5.0,96.86038763438395,1.6143397939063993,"LINESTRING (5.9891528 50.8789487, 5.9899614 50.8778517)"
42021018,42019059,0,Bongaertslaan,residential,bike,134.5283161588666,15.0,32.28679587812798,0.5381132646354664,"LINESTRING (5.9891528 50.8789487, 5.9899614 50.8778517)"
42021018,42019059,0,Bongaertslaan,residential,car,134.5283161588666,30.0,16.14339793906399,0.2690566323177332,"LINESTRING (5.9891528 50.8789487, 5.9899614 50.8778517)"
42021018,42022957,0,Caumerbeeklaan,residential,pedestrian,206.621324462272,5.0,148.76735361283585,2.479455893547264,"LINESTRING (5.9891528 50.8789487, 5.9900524 50.8794302, 5.990139 50.8794831, 5.9902014 50.8795323, 5.9902632 50.8795885, 5.9904805 50.8798155, 5.99074 50.8801, 5.9908366 50.88021, 5.9909805 50.8803737)"
42021018,42022957,0,Caumerbeeklaan,residential,bike,206.621324462272,15.0,49.58911787094528,0.826485297849088,"LINESTRING (5.9891528 50.8789487, 5.9900524 50.8794302, 5.990139 50.8794831, 5.9902014 50.8795323, 5.9902632 50.8795885, 5.9904805 50.8798155, 5.99074 50.8801, 5.9908366 50.88021, 5.9909805 50.8803737)"
42021018,42022957,0,Caumerbeeklaan,residential,car,206.621324462272,30.0,24.79455893547264,0.413242648924544,"LINESTRING (5.9891528 50.8789487, 5.9900524 50.8794302, 5.990139 50.8794831, 5.9902014 50.8795323, 5.9902632 50.8795885, 5.9904805 50.8798155, 5.99074 50.8801, 5.9908366 50.88021, 5.9909805 50.8803737)"
42021018,1724265694,0,Bongaertslaan,residential,pedestrian,231.910429526844,5.0,166.9755092593277,2.7829251543221285,"LINESTRING (5.9891528 50.8789487, 5.988592 50.8796503, 5.98813 50.88025, 5.98787 50.88059, 5.9877948 50.8808411)"
42021018,1724265694,0,Bongaertslaan,residential,bike,231.910429526844,15.0,55.65850308644256,0.927641718107376,"LINESTRING (5.9891528 50.8789487, 5.988592 50.8796503, 5.98813 50.88025, 5.98787 50.88059, 5.9877948 50.8808411)"
42021018,1724265694,0,Bongaertslaan,residential,car,231.910429526844,30.0,27.82925154322128,0.463820859053688,"LINESTRING (5.9891528 50.8789487, 5.988592 50.8796503, 5.98813 50.88025, 5.98787 50.88059, 5.9877948 50.8808411)"
42021018,42019547,0,Caumerbeeklaan,residential,pedestrian,155.56013589680967,5.0,112.00329784570296,1.866721630761716,"LINESTRING (5.9891528 50.8789487, 5.987642 50.8781914, 5.9875655 50.878155, 5.9874059 50.8780878)"
42021018,42019547,0,Caumerbeeklaan,residential,bike,155.56013589680967,15.0,37.33443261523432,0.6222405435872387,"LINESTRING (5.9891528 50.8789487, 5.987642 50.8781914, 5.9875655 50.878155, 5.9874059 50.8780878)"
42021018,42019547,0,Caumerbeeklaan,residential,car,155.56013589680967,30.0,18.66721630761716,0.31112027179361934,"LINESTRING (5.9891528 50.8789487, 5.987642 50.8781914, 5.9875655 50.878155, 5.9874059 50.8780878)"
42021129,42022042,0,Stadionbaan,unclassified,pedestrian,125.54419318578732,5.0,90.39181909376687,1.5065303182294478,"LINESTRING (6.00622 50.87896, 6.0070443 50.8793413, 6.0070638 50.8793503, 6.0072623 50.8794421, 6.0075514 50.8795758, 6.0075817 50.8795898, 6.0076632 50.8796275)"
42021129,42022042,0,Stadionbaan,unclassified,bike,125.54419318578732,15.0,30.130606364588957,0.5021767727431493,"LINESTRING (6.00622 50.87896, 6.0070443 50.8793413, 6.0070638 50.8793503, 6.0072623 50.8794421, 6.0075514 50.8795758, 6.0075817 50.8795898, 6.0076632 50.8796275)"
42021129,42022042,0,Stadionbaan,unclassified,car,125.54419318578732,30.0,15.065303182294478,0.25108838637157466,"LINESTRING (6.00622 50.87896, 6.0070443 50.8793413, 6.0070638 50.8793503, 6.0072623 50.8794421, 6.0075514 50.8795758, 6.0075817 50.8795898, 6.0076632 50.8796275)"
42021129,42023222,0,Stadionbaan,unclassified,pedestrian,210.28706904699587,5.0,151.40668971383704,2.523444828563951,"LINESTRING (6.00622 50.87896, 6.0047932 50.8802322, 6.00446 50.88049)"
42021129,42023222,0,Stadionbaan,unclassified,bike,210.28706904699587,15.0,50.468896571279004,0.8411482761879834,"LINESTRING (6.00622 50.87896, 6.0047932 50.8802322, 6.00446 50.88049)"
42021129,42023222,0,Stadionbaan,unclassified,car,210.28706904699587,30.0,25.234448285639502,0.4205741380939917,"LINESTRING (6.00622 50.87896, 6.0047932 50.8802322, 6.00446 50.88049)"
42021129,42022184,0,Stadionbaan,unclassified,pedestrian,410.746620667565,5.0,295.73756688064685,4.928959448010781,"LINESTRING (6.00622 50.87896, 6.0052226 50.878498, 6.00432 50.87808, 6.00423 50.87807, 6.00415 50.87809, 6.00367 50.8785, 6.0035529 50.8786084, 6.0034 50.87869, 6.0032507 50.878754, 6.0031565 50.8787838, 6.0029625 50.8788506, 6.0029 50.87887, 6.0028571 50.8788928, 6.0027712 50.8789358, 6.0025779 50.8790866, 6.0024714 50.8791697, 6.0024266 50.8792046, 6.0022392 50.879359, 6.00225 50.87945, 6.00228 50.87949, 6.0025 50.87961)"
42021129,42022184,0,Stadionbaan,unclassified,bike,410.746620667565,15.0,98.5791889602156,1.64298648267026,"LINESTRING (6.00622 50.87896, 6.0052226 50.878498, 6.00432 50.87808, 6.00423 50.87807, 6.00415 50.87809, 6.00367 50.8785, 6.0035529 50.8786084, 6.0034 50.87869, 6.0032507 50.878754, 6.0031565 50.8787838, 6.0029625 50.8788506, 6.0029 50.87887, 6.0028571 50.8788928, 6.0027712 50.8789358, 6.0025779 50.8790866, 6.0024714 50.8791697, 6.0024266 50.8792046, 6.0022392 50.879359, 6.00225 50.87945, 6.00228 50.87949, 6.0025 50.87961)"
42021129,42022184,0,Stadionbaan,unclassified,car,410.746620667565,30.0,49.2895944801078,0.82149324133513,"LINESTRING (6.00622 50.87896, 6.0052226 50.878498, 6.00432 50.87808, 6.00423 50.87807, 6.00415 50.87809, 6.00367 50.8785, 6.0035529 50.8786084, 6.0034 50.87869, 6.0032507 50.878754, 6.0031565 50.8787838, 6.0029625 50.8788506, 6.0029 50.87887, 6.0028571 50.8788928, 6.0027712 50.8789358, 6.0025779 50.8790866, 6.0024714 50.8791697, 6.0024266 50.8792046, 6.0022392 50.879359, 6.00225 50.87945, 6.00228 50.87949, 6.0025 50.87961)"
42021139,42021376,0,Pater Romboutslaan,residential,pedestrian,48.9972228962157,5.0,35.27800048527531,0.5879666747545884,"LINESTRING (5.9660778 50.8789861, 5.9667511 50.8791031)"
42021139,42021376,0,Pater Romboutslaan,residential,bike,48.9972228962157,15.0,11.759333495091768,0.1959888915848628,"LINESTRING (5.9660778 50.8789861, 5.9667511 50.8791031)"
42021139,42021376,0,Pater Romboutslaan,residential,car,48.9972228962157,30.0,5.879666747545884,0.0979944457924314,"LINESTRING (5.9660778 50.8789861, 5.9667511 50.8791031)"
42021139,42020655,0,Pater Romboutslaan,residential,pedestrian,165.0129439435542,5.0,118.80931963935903,1.9801553273226504,"LINESTRING (5.9660778 50.8789861, 5.96475 50.87869, 5.9645253 50.8786515, 5.9644112 50.8786456, 5.9643153 50.878647, 5.9640249 50.8786801, 5.9639631 50.8786932, 5.9639235 50.8787217, 5.963893 50.8787684)"
42021139,42020655,0,Pater Romboutslaan,residential,bike,165.0129439435542,15.0,39.603106546453006,0.6600517757742168,"LINESTRING (5.9660778 50.8789861, 5.96475 50.87869, 5.9645253 50.8786515, 5.9644112 50.8786456, 5.9643153 50.878647, 5.9640249 50.8786801, 5.9639631 50.8786932, 5.9639235 50.8787217, 5.963893 50.8787684)"
42021139,42020655,0,Pater Romboutslaan,residential,car,165.0129439435542,30.0,19.801553273226503,0.3300258878871084,"LINESTRING (5.9660778 50.8789861, 5.96475 50.87869, 5.9645253 50.8786515, 5.9644112 50.8786456, 5.9643153 50.878647, 5.9640249 50.8786801, 5.9639631 50.8786932, 5.9639235 50.8787217, 5.963893 50.8787684)"
42021139,42021364,0,Ingenieur Dingerlaan,residential,pedestrian,168.2614737914984,5.0,121.14826112987885,2.019137685497981,"LINESTRING (5.9660778 50.8789861, 5.9657773 50.8792308, 5.9656459 50.8792909, 5.9652811 50.8793501, 5.9651054 50.8793459, 5.9639755 50.8791046)"
42021139,42021364,0,Ingenieur Dingerlaan,residential,bike,168.2614737914984,15.0,40.38275370995961,0.6730458951659934,"LINESTRING (5.9660778 50.8789861, 5.9657773 50.8792308, 5.9656459 50.8792909, 5.9652811 50.8793501, 5.9651054 50.8793459, 5.9639755 50.8791046)"
42021139,42021364,0,Ingenieur Dingerlaan,residential,car,168.2614737914984,30.0,20.191376854979804,0.3365229475829967,"LINESTRING (5.9660778 50.8789861, 5.9657773 50.8792308, 5.9656459 50.8792909, 5.9652811 50.8793501, 5.9651054 50.8793459, 5.9639755 50.8791046)"
42021154,42021669,0,Plautusstraat,residential,pedestrian,40.56074853904162,5.0,29.203738948109965,0.48672898246849944,"LINESTRING (5.9749481 50.8789854, 5.9747021 50.8793155)"
42021154,42021669,0,Plautusstraat,residential,bike,40.56074853904162,15.0,9.734579649369987,0.16224299415616644,"LINESTRING (5.9749481 50.8789854, 5.9747021 50.8793155)"
42021154,42021669,0,Plautusstraat,residential,car,40.56074853904162,30.0,4.867289824684994,0.08112149707808322,"LINESTRING (5.9749481 50.8789854, 5.9747021 50.8793155)"
42021154,42020609,0,Plautusstraat,residential,pedestrian,38.22088522162719,5.0,27.51903735957158,0.45865062265952633,"LINESTRING (5.9749481 50.8789854, 5.9751801 50.8786744)"
42021154,42020609,0,Plautusstraat,residential,bike,38.22088522162719,15.0,9.173012453190525,0.15288354088650874,"LINESTRING (5.9749481 50.8789854, 5.9751801 50.8786744)"
42021154,42020609,0,Plautusstraat,residential,car,38.22088522162719,30.0,4.5865062265952625,0.07644177044325437,"LINESTRING (5.9749481 50.8789854, 5.9751801 50.8786744)"
42021154,42020272,0,Sallustiusstraat,residential,pedestrian,66.71245559090686,5.0,48.03296802545294,0.8005494670908823,"LINESTRING (5.9749481 50.8789854, 5.9744092 50.8784911)"
42021154,42020272,0,Sallustiusstraat,residential,bike,66.71245559090686,15.0,16.010989341817645,0.2668498223636274,"LINESTRING (5.9749481 50.8789854, 5.9744092 50.8784911)"
42021154,42020272,0,Sallustiusstraat,residential,car,66.71245559090686,30.0,8.005494670908822,0.1334249111818137,"LINESTRING (5.9749481 50.8789854, 5.9744092 50.8784911)"
42021208,42020947,0,Sint Annalaan,residential,pedestrian,17.567130170671774,5.0,12.648333722883677,0.21080556204806128,"LINESTRING (5.9850011 50.8789909, 5.9850207 50.8788334)"
42021208,42020947,0,Sint Annalaan,residential,bike,17.567130170671774,15.0,4.216111240961226,0.0702685206826871,"LINESTRING (5.9850011 50.8789909, 5.9850207 50.8788334)"
42021208,42020947,0,Sint Annalaan,residential,car,17.567130170671774,50.0,1.2648333722883678,0.02108055620480613,"LINESTRING (5.9850011 50.8789909, 5.9850207 50.8788334)"
42021208,42021911,0,Bekkerweg,residential,pedestrian,71.13245418990488,5.0,51.21536701673151,0.8535894502788586,"LINESTRING (5.9850011 50.8789909, 5.9849729 50.8790856, 5.9849412 50.8791686, 5.9848945 50.8792425, 5.9848307 50.879324, 5.9847687 50.8793842, 5.9846892 50.8794449, 5.9845331 50.8795401)"
42021208,42021911,0,Bekkerweg,residential,bike,71.13245418990488,15.0,17.07178900557717,0.28452981675961947,"LINESTRING (5.9850011 50.8789909, 5.9849729 50.8790856, 5.9849412 50.8791686, 5.9848945 50.8792425, 5.9848307 50.879324, 5.9847687 50.8793842, 5.9846892 50.8794449, 5.9845331 50.8795401)"
42021208,42021911,0,Bekkerweg,residential,car,71.13245418990488,50.0,5.121536701673151,0.08535894502788584,"LINESTRING (5.9850011 50.8789909, 5.9849729 50.8790856, 5.9849412 50.8791686, 5.9848945 50.8792425, 5.9848307 50.879324, 5.9847687 50.8793842, 5.9846892 50.8794449, 5.9845331 50.8795401)"
42021208,4356340046,0,Bekkerweg,residential,pedestrian,173.5033914413779,5.0,124.92244183779208,2.082040697296535,"LINESTRING (5.9850011 50.8789909, 5.9851797 50.8789886, 5.9852373 50.87898, 5.9852829 50.8789661, 5.9853267 50.8789448, 5.9868538 50.8780691, 5.9869026 50.8780414)"
42021208,4356340046,0,Bekkerweg,residential,bike,173.5033914413779,15.0,41.64081394593069,0.6940135657655114,"LINESTRING (5.9850011 50.8789909, 5.9851797 50.8789886, 5.9852373 50.87898, 5.9852829 50.8789661, 5.9853267 50.8789448, 5.9868538 50.8780691, 5.9869026 50.8780414)"
42021208,4356340046,0,Bekkerweg,residential,car,173.5033914413779,50.0,12.492244183779208,0.20820406972965347,"LINESTRING (5.9850011 50.8789909, 5.9851797 50.8789886, 5.9852373 50.87898, 5.9852829 50.8789661, 5.9853267 50.8789448, 5.9868538 50.8780691, 5.9869026 50.8780414)"
42021278,42021440,0,,unclassified,pedestrian,11.495272152049576,5.0,8.276595949475695,0.1379432658245949,"LINESTRING (5.9581277 50.8791245, 5.9580893 50.879225)"
42021278,42021440,0,,unclassified,bike,11.495272152049576,15.0,2.758865316491898,0.0459810886081983,"LINESTRING (5.9581277 50.8791245, 5.9580893 50.879225)"
42021278,42021440,0,,unclassified,car,11.495272152049576,50.0,0.8276595949475695,0.013794326582459491,"LINESTRING (5.9581277 50.8791245, 5.9580893 50.879225)"
42021279,42021730,0,Enniusstraat,residential,pedestrian,36.34586900806644,5.0,26.169025685807835,0.43615042809679727,"LINESTRING (5.9768 50.87907, 5.9765925 50.8793695)"
42021279,42021730,0,Enniusstraat,residential,bike,36.34586900806644,15.0,8.723008561935945,0.14538347603226576,"LINESTRING (5.9768 50.87907, 5.9765925 50.8793695)"
42021279,42021730,0,Enniusstraat,residential,car,36.34586900806644,30.0,4.3615042809679725,0.07269173801613288,"LINESTRING (5.9768 50.87907, 5.9765925 50.8793695)"
42021279,42020890,0,Varusstraat,residential,pedestrian,59.88979188117384,5.0,43.120650154445165,0.7186775025740861,"LINESTRING (5.9768 50.87907, 5.9760285 50.8788395)"
42021279,42020890,0,Varusstraat,residential,bike,59.88979188117384,15.0,14.373550051481722,0.23955916752469536,"LINESTRING (5.9768 50.87907, 5.9760285 50.8788395)"
42021279,42020890,0,Varusstraat,residential,car,59.88979188117384,30.0,7.186775025740861,0.11977958376234768,"LINESTRING (5.9768 50.87907, 5.9760285 50.8788395)"
42021364,42020655,0,Zuster Xavier Nolenslaan,residential,pedestrian,37.82922916389691,5.0,27.23704499800578,0.453950749966763,"LINESTRING (5.9639755 50.8791046, 5.963893 50.8787684)"
42021364,42020655,0,Zuster Xavier Nolenslaan,residential,bike,37.82922916389691,15.0,9.079014999335259,0.15131691665558764,"LINESTRING (5.9639755 50.8791046, 5.963893 50.8787684)"
42021364,42020655,0,Zuster Xavier Nolenslaan,residential,car,37.82922916389691,30.0,4.5395074996676295,0.07565845832779382,"LINESTRING (5.9639755 50.8791046, 5.963893 50.8787684)"
42021364,42021139,0,Ingenieur Dingerlaan,residential,pedestrian,168.2614737914984,5.0,121.14826112987885,2.019137685497981,"LINESTRING (5.9639755 50.8791046, 5.9651054 50.8793459, 5.9652811 50.8793501, 5.9656459 50.8792909, 5.9657773 50.8792308, 5.9660778 50.8789861)"
42021364,42021139,0,Ingenieur Dingerlaan,residential,bike,168.2614737914984,15.0,40.38275370995961,0.6730458951659934,"LINESTRING (5.9639755 50.8791046, 5.9651054 50.8793459, 5.9652811 50.8793501, 5.9656459 50.8792909, 5.9657773 50.8792308, 5.9660778 50.8789861)"
42021364,42021139,0,Ingenieur Dingerlaan,residential,car,168.2614737914984,30.0,20.191376854979804,0.3365229475829967,"LINESTRING (5.9639755 50.8791046, 5.9651054 50.8793459, 5.9652811 50.8793501, 5.9656459 50.8792909, 5.9657773 50.8792308, 5.9660778 50.8789861)"
42021364,42022206,0,Zuster Xavier Nolenslaan,residential,pedestrian,59.78022039386734,5.0,43.04175868358448,0.7173626447264081,"LINESTRING (5.9639755 50.8791046, 5.9639902 50.8793206, 5.9639715 50.8796418)"
42021364,42022206,0,Zuster Xavier Nolenslaan,residential,bike,59.78022039386734,15.0,14.347252894528161,0.23912088157546935,"LINESTRING (5.9639755 50.8791046, 5.9639902 50.8793206, 5.9639715 50.8796418)"
42021364,42022206,0,Zuster Xavier Nolenslaan,residential,car,59.78022039386734,30.0,7.1736264472640805,0.11956044078773467,"LINESTRING (5.9639755 50.8791046, 5.9639902 50.8793206, 5.9639715 50.8796418)"
42021376,42021139,0,Pater Romboutslaan,residential,pedestrian,48.9972228962157,5.0,35.27800048527531,0.5879666747545884,"LINESTRING (5.9667511 50.8791031, 5.9660778 50.8789861)"
42021376,42021139,0,Pater Romboutslaan,residential,bike,48.9972228962157,15.0,11.759333495091768,0.1959888915848628,"LINESTRING (5.9667511 50.8791031, 5.9660778 50.8789861)"
42021376,42021139,0,Pater Romboutslaan,residential,car,48.9972228962157,30.0,5.879666747545884,0.0979944457924314,"LINESTRING (5.9667511 50.8791031, 5.9660778 50.8789861)"
42021376,42022056,0,Pater Romboutslaan,residential,pedestrian,104.04051454176756,5.0,74.90917047007265,1.2484861745012108,"LINESTRING (5.9667511 50.8791031, 5.9670715 50.8791865, 5.9680664 50.8795329)"
42021376,42022056,0,Pater Romboutslaan,residential,bike,104.04051454176756,15.0,24.969723490024215,0.41616205816707025,"LINESTRING (5.9667511 50.8791031, 5.9670715 50.8791865, 5.9680664 50.8795329)"
42021376,42022056,0,Pater Romboutslaan,residential,car,104.04051454176756,30.0,12.484861745012108,0.20808102908353512,"LINESTRING (5.9667511 50.8791031, 5.9670715 50.8791865, 5.9680664 50.8795329)"
42021376,42022206,0,Willem Schweitzerlaan,residential,pedestrian,243.9433092891572,5.0,175.6391826881932,2.9273197114698863,"LINESTRING (5.9667511 50.8791031, 5.9660629 50.8797242, 5.9658833 50.8798434, 5.96567 50.8799103, 5.965497 50.8799314, 5.9652865 50.8799264, 5.9639715 50.8796418)"
42021376,42022206,0,Willem Schweitzerlaan,residential,bike,243.9433092891572,15.0,58.54639422939773,0.9757732371566288,"LINESTRING (5.9667511 50.8791031, 5.9660629 50.8797242, 5.9658833 50.8798434, 5.96567 50.8799103, 5.965497 50.8799314, 5.9652865 50.8799264, 5.9639715 50.8796418)"
42021376,42022206,0,Willem Schweitzerlaan,residential,car,243.9433092891572,30.0,29.273197114698863,0.4878866185783144,"LINESTRING (5.9667511 50.8791031, 5.9660629 50.8797242, 5.9658833 50.8798434, 5.96567 50.8799103, 5.965497 50.8799314, 5.9652865 50.8799264, 5.9639715 50.8796418)"
42021382,42020787,0,Aarweg,residential,pedestrian,94.15159939769838,5.0,67.78915156634284,1.1298191927723806,"LINESTRING (5.978225 50.8791395, 5.97701 50.87878)"
42021382,42020787,0,Aarweg,residential,bike,94.15159939769838,15.0,22.59638385544761,0.3766063975907935,"LINESTRING (5.978225 50.8791395, 5.97701 50.87878)"
42021382,42020787,0,Aarweg,residential,car,94.15159939769838,30.0,11.298191927723805,0.18830319879539675,"LINESTRING (5.978225 50.8791395, 5.97701 50.87878)"
42021382,42020217,0,Ovidiusstraat,residential,pedestrian,85.19006031327278,5.0,61.3368434255564,1.0222807237592735,"LINESTRING (5.978225 50.8791395, 5.9787332 50.8784437)"
42021382,42020217,0,Ovidiusstraat,residential,bike,85.19006031327278,15.0,20.445614475185465,0.34076024125309107,"LINESTRING (5.978225 50.8791395, 5.9787332 50.8784437)"
42021382,42020217,0,Ovidiusstraat,residential,car,85.19006031327278,30.0,10.222807237592733,0.17038012062654553,"LINESTRING (5.978225 50.8791395, 5.9787332 50.8784437)"
42021382,42022088,0,Aarweg,residential,pedestrian,99.95940767379749,5.0,71.97077352513419,1.1995128920855698,"LINESTRING (5.978225 50.8791395, 5.9793569 50.8795226, 5.9794803 50.8795647)"
42021382,42022088,0,Aarweg,residential,bike,99.95940767379749,15.0,23.990257841711394,0.3998376306951899,"LINESTRING (5.978225 50.8791395, 5.9793569 50.8795226, 5.9794803 50.8795647)"
42021382,42022088,0,Aarweg,residential,car,99.95940767379749,30.0,11.995128920855697,0.19991881534759495,"LINESTRING (5.978225 50.8791395, 5.9793569 50.8795226, 5.9794803 50.8795647)"
42021423,42022056,0,Pijnsweg,residential,pedestrian,39.81195776881597,5.0,28.6646095935475,0.4777434932257917,"LINESTRING (5.9682499 50.8791941, 5.9680664 50.8795329)"
42021423,42022056,0,Pijnsweg,residential,bike,39.81195776881597,15.0,9.554869864515833,0.15924783107526388,"LINESTRING (5.9682499 50.8791941, 5.9680664 50.8795329)"
42021423,42022056,0,Pijnsweg,residential,car,39.81195776881597,50.0,2.86646095935475,0.047774349322579165,"LINESTRING (5.9682499 50.8791941, 5.9680664 50.8795329)"
42021423,42020432,0,Pijnsweg,residential,pedestrian,57.68524477443474,5.0,41.53337623759302,0.6922229372932169,"LINESTRING (5.9682499 50.8791941, 5.9682763 50.8791295, 5.9682901 50.8790853, 5.9682986 50.8790411, 5.9683047 50.8789928, 5.9683076 50.878941, 5.9683031 50.8788655, 5.968297 50.8788046, 5.9682845 50.8787464, 5.9682731 50.878714, 5.9682568 50.8786819)"
42021423,42020432,0,Pijnsweg,residential,bike,57.68524477443474,15.0,13.844458745864337,0.23074097909773894,"LINESTRING (5.9682499 50.8791941, 5.9682763 50.8791295, 5.9682901 50.8790853, 5.9682986 50.8790411, 5.9683047 50.8789928, 5.9683076 50.878941, 5.9683031 50.8788655, 5.968297 50.8788046, 5.9682845 50.8787464, 5.9682731 50.878714, 5.9682568 50.8786819)"
42021423,42020432,0,Pijnsweg,residential,car,57.68524477443474,50.0,4.153337623759302,0.06922229372932169,"LINESTRING (5.9682499 50.8791941, 5.9682763 50.8791295, 5.9682901 50.8790853, 5.9682986 50.8790411, 5.9683047 50.8789928, 5.9683076 50.878941, 5.9683031 50.8788655, 5.968297 50.8788046, 5.9682845 50.8787464, 5.9682731 50.878714, 5.9682568 50.8786819)"
42021440,42021278,0,,unclassified,pedestrian,11.495272152049576,5.0,8.276595949475695,0.1379432658245949,"LINESTRING (5.9580893 50.879225, 5.9581277 50.8791245)"
42021440,42021278,0,,unclassified,bike,11.495272152049576,15.0,2.758865316491898,0.0459810886081983,"LINESTRING (5.9580893 50.879225, 5.9581277 50.8791245)"
42021440,42021278,0,,unclassified,car,11.495272152049576,50.0,0.8276595949475695,0.013794326582459491,"LINESTRING (5.9580893 50.879225, 5.9581277 50.8791245)"
42021440,10641782619,0,Valkenburgerweg,tertiary,pedestrian,136.63368834041856,5.0,98.37625560510136,1.6396042600850227,"LINESTRING (5.9580893 50.879225, 5.9579661 50.8791967, 5.9578596 50.8791722, 5.9577476 50.8791497, 5.9577052 50.8791401, 5.9567961 50.8789338, 5.9565693 50.8788865, 5.9562508 50.8788201)"
42021440,10641782619,0,Valkenburgerweg,tertiary,bike,136.63368834041856,15.0,32.79208520170045,0.5465347533616742,"LINESTRING (5.9580893 50.879225, 5.9579661 50.8791967, 5.9578596 50.8791722, 5.9577476 50.8791497, 5.9577052 50.8791401, 5.9567961 50.8789338, 5.9565693 50.8788865, 5.9562508 50.8788201)"
42021440,10641782619,0,Valkenburgerweg,tertiary,car,136.63368834041856,50.0,9.837625560510135,0.16396042600850225,"LINESTRING (5.9580893 50.879225, 5.9579661 50.8791967, 5.9578596 50.8791722, 5.9577476 50.8791497, 5.9577052 50.8791401, 5.9567961 50.8789338, 5.9565693 50.8788865, 5.9562508 50.8788201)"
42021440,42021822,0,Valkenburgerweg,tertiary,pedestrian,70.35578112964212,5.0,50.65616241334233,0.8442693735557055,"LINESTRING (5.9580893 50.879225, 5.9586433 50.8793437, 5.9587805 50.8793743, 5.959038 50.87943)"
42021440,42021822,0,Valkenburgerweg,tertiary,bike,70.35578112964212,15.0,16.885387471114107,0.28142312451856843,"LINESTRING (5.9580893 50.879225, 5.9586433 50.8793437, 5.9587805 50.8793743, 5.959038 50.87943)"
42021440,42021822,0,Valkenburgerweg,tertiary,car,70.35578112964212,50.0,5.065616241334233,0.08442693735557055,"LINESTRING (5.9580893 50.879225, 5.9586433 50.8793437, 5.9587805 50.8793743, 5.959038 50.87943)"
42021669,42021154,0,Plautusstraat,residential,pedestrian,40.56074853904162,5.0,29.203738948109965,0.48672898246849944,"LINESTRING (5.9747021 50.8793155, 5.9749481 50.8789854)"
42021669,42021154,0,Plautusstraat,residential,bike,40.56074853904162,15.0,9.734579649369987,0.16224299415616644,"LINESTRING (5.9747021 50.8793155, 5.9749481 50.8789854)"
42021669,42021154,0,Plautusstraat,residential,car,40.56074853904162,30.0,4.867289824684994,0.08112149707808322,"LINESTRING (5.9747021 50.8793155, 5.9749481 50.8789854)"
42021669,42022183,0,Julianusstraat,residential,pedestrian,63.907351673736216,5.0,46.01329320509008,0.7668882200848347,"LINESTRING (5.9747021 50.8793155, 5.9747923 50.8794036, 5.9748271 50.8794292, 5.9748669 50.8794517, 5.9749109 50.8794707, 5.9749584 50.8794861, 5.9754443 50.8796213)"
42021669,42022183,0,Julianusstraat,residential,bike,63.907351673736216,15.0,15.33776440169669,0.2556294066949448,"LINESTRING (5.9747021 50.8793155, 5.9747923 50.8794036, 5.9748271 50.8794292, 5.9748669 50.8794517, 5.9749109 50.8794707, 5.9749584 50.8794861, 5.9754443 50.8796213)"
42021669,42022183,0,Julianusstraat,residential,car,63.907351673736216,30.0,7.668882200848345,0.1278147033474724,"LINESTRING (5.9747021 50.8793155, 5.9747923 50.8794036, 5.9748271 50.8794292, 5.9748669 50.8794517, 5.9749109 50.8794707, 5.9749584 50.8794861, 5.9754443 50.8796213)"
42021669,42020272,0,Celsusstraat | Julianusstraat,residential,pedestrian,104.70214087800775,5.0,75.38554143216558,1.256425690536093,"LINESTRING (5.9747021 50.8793155, 5.9742756 50.8788986, 5.9742241 50.87884, 5.9742106 50.8788178, 5.9742052 50.8787943, 5.974208 50.8787717, 5.9742183 50.87875, 5.9744092 50.8784911)"
42021669,42020272,0,Celsusstraat | Julianusstraat,residential,bike,104.70214087800775,15.0,25.12851381072186,0.418808563512031,"LINESTRING (5.9747021 50.8793155, 5.9742756 50.8788986, 5.9742241 50.87884, 5.9742106 50.8788178, 5.9742052 50.8787943, 5.974208 50.8787717, 5.9742183 50.87875, 5.9744092 50.8784911)"
